Income,Age,Gender,Education,Wealth,Consumption
151307,55,1,0,0,19642.453
177731,52,1,0,0,22501.128
60531,39,1,0,0,13927.515
89546,63,1,0,11800,10758.5403
32469,58,2,0,5000,12224.6214
1177,40,1,2,0,38842.918
0,46,1,9,0,140324.186
0,54,1,9,0,119475.18
0,61,1,1,10000,86484.512
0,54,1,2,0,59633.05
0,82,2,0,0,7130.5495
6934,91,1,0,0,8330.7284
0,42,2,0,0,10875.8453
0,32,1,0,0,7408.1797
0,36,2,2,0,17692.882
35261,31,1,1,0,49655.488
0,54,2,0,0,44864.845
7414,77,1,9,0,51481.9186
10586,45,2,1,0,52568.213
8159,56,1,1,0,46547.344
25677,53,1,8,0,58876.111
13466,44,1,1,0,41560.854
0,63,2,1,0,2919.4041
0,58,1,1,0,48716.816
0,57,1,2,0,24277.061
0,23,1,1,0,21533.485
94475,28,1,0,0,7483.325
0,49,2,0,0,8018.4861
307650,43,1,0,0,17427.026
104668,48,1,1,0,19842.855
176290,61,1,1,0,15367.7075
138959,41,1,1,0,15534.784
30232,48,2,3,0,29902.003
62131,44,1,9,0,31705.515
81855,44,1,2,0,21755.854
54428,57,1,2,0,36149.436
71313,56,1,3,0,12257.4346
51437,34,1,0,0,21218.58
10161,48,1,2,0,26010.818
56591,65,1,2,0,17127.085
108553,36,1,2,0,10830.7485
66038,57,2,0,0,21893.331
91073,36,2,0,0,24212.046
139137,76,2,0,0,13863.8081
128848,50,1,0,0,19635.133
108918,46,1,1,0,25680.1465
78166,39,1,0,0,30641.386
17405,25,1,0,0,9989.9106
13172,54,1,0,0,7061.0474
0,75,1,0,0,3259.0813
27634,36,1,2,0,30795.239
22203,39,1,2,0,19065.18
33688,45,1,3,0,27983.937
28781,45,2,2,0,25917.511
5102,34,1,2,0,21626.908
14827,45,1,2,0,24441.455
0,23,1,3,0,16602.853
38685,30,2,0,0,14224.9101
0,31,1,0,0,13438.4254
0,31,1,1,0,13754.2266
0,28,1,0,0,11924.2323
13522,39,1,1,0,20630.8674
16789,41,1,2,0,15598.8936
10701,54,2,2,0,15539.674
0,47,2,3,0,19776.178
0,49,1,1,0,51851.02
0,61,1,0,0,33338.198
0,45,1,9,0,41412.038
15801,50,1,1,0,53071.464
0,48,2,1,0,38993.433
0,31,1,2,0,20153.456
0,40,1,0,0,4744.2561
0,43,2,0,0,5155.9887
34100,37,1,1,0,15259.7933
0,43,1,0,0,8755.3904
13737,41,1,0,0,18499.0576
16890,39,1,0,0,14866.892
0,67,2,2,0,37346.601
0,57,1,1,0,32050.963
0,54,1,1,0,15864.4615
0,34,1,0,0,9773.3661
0,58,1,0,0,8347.2803
0,26,1,1,0,8926.9539
0,58,1,0,0,14310.3534
0,32,1,1,0,9312.9053
0,46,1,0,0,13371.512
916,48,1,0,0,16649.2264
523,53,1,0,0,19413.696
10248,28,1,1,0,17448.474
0,53,1,3,0,76215.518
0,40,1,3,0,23757.878
16677,41,1,2,0,52057.402
0,24,2,0,0,3597.1847
0,32,1,0,0,5224.5509
0,45,1,0,0,8031.8613
172163,53,1,1,0,20315.9235
0,36,1,3,0,14525.8558
0,42,1,1,0,27420.125
0,35,1,1,0,32252.494
0,44,1,1,0,51600.697
0,41,2,0,0,34227.005
151862,62,1,0,0,29052.899
73972,55,2,0,0,22324.678
68255,31,1,0,0,18328.472
261403,26,1,0,0,6185.771
46352,33,1,1,0,20836.535
68255,31,1,0,0,5459.1126
21291,46,1,2,0,42870.896
0,41,1,2,0,10579.0086
0,40,1,3,0,21451.9715
53497,63,1,0,0,25026.517
62919,35,1,0,0,17742.416
73975,42,1,0,0,29798.394
0,63,2,1,0,26777.934
116642,47,1,9,0,139044.403
123876,52,1,3,0,80794.781
78936,44,1,3,0,38338.666
0,53,1,2,0,48621.357
0,35,1,0,0,16710.771
109459,25,1,0,0,13618.4092
0,49,2,0,0,25717.039
44214,39,1,2,0,79636.066
95041,42,1,1,0,18308.554
63222,43,1,1,0,21620.206
38900,31,1,1,0,9451.2773
62222,33,1,1,0,20164.983
141052,33,1,0,0,29517.205
69272,64,1,0,0,19679.887
0,46,1,2,0,18131.109
182337,34,1,1,0,20664.649
0,54,1,2,0,22001.19
28339,36,1,3,0,82210.475
297886,57,1,3,0,33948.471
103851,48,1,3,0,40067.383
114476,46,1,1,0,19270.807
160295,42,1,0,0,13370.032
172467,42,1,1,0,19876.76
0,45,1,0,40000,27698.444
0,73,1,2,0,11608.666
116744,39,1,1,0,29727.732
539713,46,1,2,0,53960.704
68746,66,1,1,0,25462.1275
73399,48,1,2,0,24084.75
30331,45,1,2,0,9125.0701
0,64,2,0,0,4151.9689
68022,49,1,1,0,12896.747
93722,67,2,0,0,8566.3251
93111,54,1,2,0,49123.746
0,39,1,0,0,36399.408
52715,42,1,1,0,30935.021
18894,48,1,2,0,43072.775
42786,29,1,1,0,8565.9341
46382,40,1,2,60000,83463.234
0,53,2,1,0,15710.2384
105425,47,1,2,0,91069.809
23141,41,1,2,0,66333.245
43459,43,2,2,0,15920.2865
172164,51,2,1,0,31433.135
105947,71,1,3,0,14637.6851
50552,46,2,2,0,17536.326
83248,55,1,1,0,135107.891
24366,53,2,0,0,34307.826
0,38,1,3,5000,57942.903
38865,52,1,2,0,71636.102
72830,47,1,2,0,48055.351
138949,52,1,3,0,53742.979
102891,49,1,9,0,44766.024
37182,80,1,2,0,21406.3163
105126,47,1,3,0,38169.447
0,35,2,3,0,72575.97
10819,71,1,2,0,53206.114
74546,48,1,2,0,67012.282
44289,53,2,3,0,91148.814
0,37,1,2,0,17494.198
66517,36,2,3,0,21661.4547
26057,31,1,0,0,13860.181
37155,54,1,1,0,25039.125
126872,56,2,0,0,27783.219
2037,33,1,2,0,61852.988
148261,58,1,0,0,44092.403
118573,43,1,1,0,27159.403
78090,51,1,1,0,123406.082
0,56,1,1,0,51832.381
85898,28,1,1,0,27021.342
30021,48,1,3,0,31740.556
20699,37,1,0,0,7058.1872
0,66,1,0,0,6095.1597
127599,58,1,0,0,19898.144
61028,47,1,1,0,40222.979
0,27,1,3,0,15099.1305
0,63,1,3,0,28816.9106
21282,55,1,2,0,45209.923
0,30,1,2,0,19131.808
114877,45,1,1,0,28145.807
34290,37,1,2,0,30735.69
10675,40,1,0,0,27757.23
34953,45,1,1,0,21149.6
26691,37,1,1,0,30691.546
0,43,1,3,0,41327.219
60758,41,1,3,0,44900.898
8501,49,2,0,0,6753.961
28811,43,1,0,0,20491.669
66324,35,1,0,0,14867.0264
43171,35,1,9,0,35843.286
74715,49,1,1,0,40281.008
0,30,1,2,0,24780.565
19323,33,1,1,0,26430.535
71879,30,1,1,0,19334.1567
0,32,1,1,0,42275.38
77423,33,1,2,0,21310.54
237563,48,1,1,0,45204.71
69620,36,2,0,0,16915.146
49997,31,1,1,0,26611.51
0,42,2,1,0,24615.808
109158,47,1,1,0,42766.808
0,51,2,2,0,40201.883
35518,41,2,2,0,11287.8261
0,56,1,2,0,49033.301
73683,44,1,3,0,20830.879
24376,41,1,1,0,12845.2866
22293,45,1,3,0,19105.9106
40832,40,1,3,0,26445.69
43454,45,1,0,0,16978.337
28342,31,1,0,0,25013.346
0,47,1,2,0,29219.484
39515,49,1,1,0,36541.404
96544,35,1,1,0,47914.039
42513,35,1,2,0,34175.979
47043,39,1,2,0,38238.402
0,37,1,2,0,53699.819
180309,29,1,1,0,25769.015
0,47,1,2,0,28196.787
224624,30,1,2,0,26916.552
187441,39,1,1,0,38406.844
205653,40,1,2,0,31565.706
48638,34,1,0,0,29343.549
227273,44,1,3,0,92743.013
0,26,1,1,5000,34509.365
253046,46,1,2,0,54340.062
28174,33,1,2,0,16430.804
0,35,1,3,0,50589.292
27412,44,1,3,0,39433.304
30874,46,1,3,0,51447.811
0,55,1,2,10800,21995.0674
22937,32,1,1,0,26432.352
0,56,2,1,0,8574.5563
0,47,1,2,0,34296.93
0,58,2,0,0,12833.995
46413,38,1,2,0,30410.258
0,30,1,1,7000,41495.368
0,59,1,3,0,40584.715
0,33,1,1,0,105969.87
50316,33,1,0,0,19121.2224
6273,39,1,9,0,28606.655
0,47,2,0,0,26233.618
4103,29,1,8,0,26876.25
57376,34,1,2,0,35546.986
115369,62,1,3,0,38267.179
9542,42,1,2,0,99008.353
36247,53,1,2,0,43322.635
19519,38,2,3,0,58848.301
20214,30,2,3,0,32066.231
6269,29,1,9,0,30408.172
0,50,2,0,0,19198.2105
26995,52,2,3,0,21271.0724
0,86,2,0,0,9494.3303
40036,35,1,1,0,34603.443
0,30,1,2,0,34529.491
0,42,1,1,0,49342.694
62249,43,1,1,0,39140.142
126321,31,1,3,0,22649.709
101872,28,1,0,0,28763.538
26288,35,1,3,0,24616.14
36514,33,1,1,0,39329.244
54081,42,1,2,0,44597.244
48503,32,1,1,0,50361.494
24177,29,1,1,0,42665.627
51698,42,1,1,0,60468.269
0,49,2,2,0,8634.3046
36598,34,1,1,0,26597.782
45062,43,1,1,0,40805.924
9174,42,1,1,0,24608.739
37778,58,2,1,0,29815.737
41427,56,1,2,0,26059.987
0,34,1,1,0,17192.5873
27472,32,1,1,0,15446.205
44183,25,1,0,0,35195.86
2022,62,1,2,0,70627.054
89662,44,1,1,0,44596.075
0,59,2,1,0,18547.3764
39674,52,1,2,0,35317.466
0,32,1,1,0,28871.46
22486,30,1,0,0,16043.0656
23030,34,2,2,0,31262.203
72388,30,1,3,0,34342.763
0,44,1,2,0,34580.415
23398,54,1,0,0,19678.7405
11648,34,1,1,0,19650.6584
35924,52,1,0,0,20192.495
0,54,1,2,0,24501.904
58660,41,1,1,0,25953.703
6669,29,1,2,0,23864.735
0,67,2,1,0,20614.979
27635,35,1,1,0,25129.025
64373,60,1,1,0,38838.269
21039,37,1,2,0,40873.568
3076,31,1,1,0,16407.0036
28726,53,1,2,0,25935.988
14230,41,1,2,0,34604.402
30424,45,1,3,0,52310.257
0,52,1,3,0,17893.084
23704,58,1,3,0,47468.601
2470,37,2,8,0,48992.652
4940,29,1,9,0,33243.258
1733,55,1,2,0,42626.782
8859,36,2,0,0,16145.0954
11097,40,2,0,0,18315.67
0,63,1,2,0,62320.614
0,59,1,3,0,32960.417
0,31,1,1,0,62342.405
24493,36,1,2,0,55339.525
12658,51,1,1,0,34078.408
0,27,1,1,0,22064.2
16322,34,1,2,0,45630.997
0,48,1,1,0,45418.5
11243,39,1,2,0,47942.074
2110,30,1,2,0,37011.523
26731,60,1,1,0,48721.128
9703,54,2,0,0,15786.3408
0,33,1,3,0,19339.072
19885,47,1,1,0,39524.232
0,72,1,2,0,5996.6146
0,48,1,1,0,23923.047
15255,42,1,1,0,29940.993
32190,40,2,2,0,25346.04
22660,39,1,2,0,65013.949
14911,59,1,2,0,47696.703
69359,44,1,8,10000,62232.735
0,39,1,2,0,44849.288
24564,42,1,1,0,29299.103
28325,46,1,2,0,25802.034
0,78,2,0,0,9362.4013
6198,37,1,2,0,36734.763
0,31,2,1,0,25982.801
24097,41,1,1,0,83803.692
53974,38,1,3,0,48474.448
5396,35,1,1,0,25779.188
8474,42,1,0,0,33302.329
19860,51,1,3,0,49659.205
12370,51,2,3,0,18155.803
18750,75,1,2,0,41443.605
22508,52,1,2,0,66921.07
0,49,1,2,0,28064.403
0,45,1,2,0,40725.786
810,44,2,2,0,29269.864
35026,43,1,2,0,23620.678
40872,29,2,0,0,16369.9502
0,48,1,0,0,18526.199
28278,54,1,1,0,19604.8416
6476,52,1,2,0,23670.99
24892,47,1,1,0,62842.708
104222,46,1,1,0,86069.346
0,90,1,1,0,7029.993
38396,50,1,2,0,31716.695
4151,42,1,2,0,29134.08
0,42,2,0,0,8045.8559
79476,51,1,1,0,19069.743
0,33,1,1,0,14880.7437
9877,53,1,8,0,44668.794
28987,56,1,1,0,9389.253
0,71,1,0,0,10563.3853
23479,40,1,2,0,48392.404
0,73,1,3,0,19981.5075
47664,50,1,2,0,28700.368
40382,48,1,2,0,27692.558
7503,57,1,2,0,42674.12
25908,57,1,3,0,21851.432
0,42,1,3,0,33581.751
0,39,1,1,0,35064.249
7820,56,1,1,0,45770.197
37109,54,2,1,0,20674.201
24655,48,1,2,0,52907.947
23657,47,1,2,0,21301.056
11594,51,1,0,0,32247.516
31200,40,1,1,0,34401.315
45184,31,1,1,0,38771.668
9709,35,1,0,0,18983.886
0,33,1,0,0,57313.415
33630,51,1,1,0,36469.915
37538,28,1,0,0,14231.1802
31157,48,1,2,0,22142.492
0,41,2,0,0,9912.8405
50820,45,1,2,0,14671.605
28154,42,1,2,0,12720.0044
39690,53,1,3,0,24706.1444
0,58,2,0,0,4948.072
0,68,1,0,0,16398.5105
12108,41,1,1,0,10840.0605
0,36,2,2,0,44220.824
4050,53,2,10,0,85358.539
33241,48,2,0,0,20276.179
8865,45,1,2,0,37911.886
17818,40,1,2,0,44558.918
12272,38,1,3,0,24195.736
0,34,1,2,0,33645.77
0,53,1,2,0,55372.221
5508,32,1,1,0,34242.301
5275,69,2,1,0,42123.32
0,42,2,3,0,50885.092
9826,50,1,2,0,42300.876
2675,49,1,1,0,59402.908
36700,40,1,3,0,27043.448
26435,35,2,1,0,14940.738
0,53,2,1,0,12901.071
48244,44,1,2,0,28136.319
43797,69,1,2,0,20902.323
0,50,1,2,0,33121.992
6895,42,1,2,1000,27963.97
0,59,1,9,0,71801.144
19220,43,1,1,0,25618.385
0,44,2,3,0,10802.0888
4396,50,1,1,0,26481.919
10361,36,2,2,0,31440.521
0,49,2,3,5000,43285.521
0,49,1,3,0,34413.764
29718,50,1,1,0,24702.778
34411,44,1,1,0,8798.7775
59148,54,1,2,0,60439.643
16065,43,1,1,0,55727.402
0,45,1,3,10000,37313.516
0,74,2,0,0,11488.8338
0,53,1,0,0,30039.945
0,39,1,2,0,25917.521
0,46,2,0,0,12075.333
16612,39,1,0,0,50520.379
3531,48,1,1,0,34791.328
20301,54,1,2,0,47589.566
23567,36,1,3,0,23766.17
18271,57,1,2,0,48982.547
5344,38,1,9,5000,35307.523
54918,48,1,1,0,47846.4
45457,33,1,1,0,32146.553
92062,50,1,2,0,51930.269
91357,50,1,2,0,163652.86
0,42,2,2,0,51821.381
5296,83,2,0,0,8996.0257
50959,41,1,0,0,30251.248
7124,47,1,1,0,20567.085
11475,38,1,0,0,20739.433
16418,45,1,2,0,12639.2691
17333,72,1,0,0,77212.859
18266,41,1,2,0,27930.734
0,78,2,0,0,17193.9603
10686,40,2,0,0,19079.981
53932,49,2,0,0,21898.838
20181,61,1,1,0,46711.146
0,44,1,3,0,34842.406
74634,36,1,2,0,25959.425
49725,36,2,3,0,40096.314
10592,28,2,0,0,13752.2834
21535,37,1,2,0,39319.531
20686,54,2,0,0,15308.5403
7853,62,1,2,0,28764.263
6380,67,1,1,0,19421.8557
88941,27,1,1,0,8358.0203
0,57,1,3,0,30192.639
0,40,1,1,0,19422.896
0,39,1,2,0,21163.347
0,31,1,2,0,33437.828
0,25,1,3,0,14747.446
24096,43,1,3,0,27512.631
0,80,1,0,0,6989.1696
0,33,1,1,0,13617.126
17117,64,2,1,0,54242.256
21917,74,2,1,0,61666.875
22289,41,1,1,0,22915.596
10216,57,1,1,0,42432.898
16835,40,1,0,0,46768.097
15615,70,2,0,0,28440.436
26511,84,1,2,0,31818.752
23813,57,1,1,0,80685.684
0,75,2,0,0,38050.107
15250,60,2,0,0,83814.801
0,68,2,0,0,16565.171
56991,45,1,0,0,27662.251
157715,83,1,1,0,65824.806
32428,50,1,3,0,43101.745
45835,49,1,9,0,78380.18
7820,56,1,3,30000,86341.59
35192,59,2,3,0,63460.395
49642,70,1,0,4000,47344.566
11412,49,1,2,0,105521.73
0,48,1,3,0,40056.871
33912,48,2,9,0,255122.317
4143,60,2,0,0,17401.3414
0,50,2,0,0,18485.122
21311,59,2,9,0,49808.724
6629,49,1,9,0,139458.755
0,68,2,0,0,27605.367
0,58,1,0,0,13121.0811
23366,43,1,9,0,33851.122
0,31,2,1,0,26897.2215
176676,54,1,1,0,47181.89
58654,30,1,2,0,35558.538
57091,35,1,2,0,37504.927
41938,61,1,3,0,27658.61
19864,87,1,0,0,41145.106
0,50,1,1,0,18118.962
0,78,1,2,0,22991.291
19208,86,2,0,0,40947.863
0,51,2,1,0,56276.786
53178,66,2,0,0,42005.1885
85120,55,1,9,0,160180.1
59581,73,2,3,0,284509.57
0,45,1,9,0,95848.664
67040,45,1,0,0,36590.301
15634,29,1,0,0,14161.5985
172119,33,1,1,0,34387.989
104367,38,1,0,0,47651.02
44991,38,2,0,101500,55895.188
31852,39,2,2,0,27302.59
146654,70,2,0,0,47958.484
71169,34,2,9,0,75054.191
32776,46,1,2,250000,127479.785
80081,79,2,0,0,21135.3706
0,60,2,0,0,37740.497
19718,38,2,3,0,71208.176
0,92,1,0,0,39272.163
0,56,2,9,0,127549.23
9571,56,1,3,0,38414.724
0,53,2,9,0,111266.606
63515,79,2,1,0,79975.263
0,45,2,2,0,100560.038
67730,49,1,2,0,38345.678
0,73,1,1,0,43569.582
143450,50,1,3,0,46258.521
14696,74,2,0,0,36723.119
58837,32,2,9,0,150649.744
25866,55,1,3,0,37392.766
6216,23,1,3,0,19708.37
20529,76,1,0,0,25612.438
94453,37,2,2,0,67153.984
0,56,1,2,0,62426.59
61392,64,1,1,0,169923.43
11360,45,2,2,0,79715.26
16543,64,2,1,0,61232.517
19401,56,1,9,0,60846.662
21350,47,2,9,0,370030.883
25632,80,1,9,0,46600.96
0,62,2,3,0,82310.703
16327,57,1,2,0,72777.868
20279,29,2,1,0,60504.698
20029,38,1,2,3000,21903.18
57198,57,1,0,0,85765.043
59905,41,2,3,0,36120.54
55807,73,1,2,0,46760.33
0,65,2,1,0,39400.314
40303,49,1,2,0,51913.508
12540,44,2,1,0,68352.267
0,51,2,3,0,166691.537
0,84,1,2,0,103649.898
0,43,1,2,0,51492.066
36052,43,1,1,0,28671.535
0,72,2,0,0,16627.964
5969,26,1,2,0,14337.2837
28427,68,1,1,0,33342.947
18436,42,2,3,0,32802.435
118393,48,2,0,0,13060.423
55552,42,1,1,0,50305.796
0,35,2,3,0,144030.445
62061,36,1,0,0,19959.952
44602,31,1,1,0,40644.14
71988,43,1,2,0,37083.918
0,53,1,3,0,33727.406
36555,41,1,3,0,64546.113
0,55,1,1,0,29570.612
36232,79,2,0,0,121057.244
24150,42,1,2,0,30276.959
58392,43,1,9,0,92735.61
43156,47,2,9,0,147140.194
46205,40,1,3,0,44331.682
73567,45,2,2,0,73589.981
39955,67,2,2,0,173615.287
66622,51,2,3,0,140588.707
12843,46,2,2,0,27332.651
52300,47,2,3,0,95650.631
28247,35,1,3,0,54531.923
20376,41,2,2,0,108693.413
0,80,1,1,0,108291.764
0,43,1,3,0,95162.976
0,33,1,9,0,175667.658
0,66,1,3,0,122734.609
23439,50,2,3,16000,71132.209
39072,58,1,8,0,86735.789
0,73,1,1,0,30563.529
45845,41,1,3,0,186065.647
15258,60,1,2,0,55894.653
48113,51,1,2,0,26841.698
24775,44,1,2,0,186140.453
79727,65,2,0,0,64451.17
0,39,2,2,0,17191.441
66806,41,1,1,0,168500.743
96333,36,1,2,0,38932.588
69799,57,1,3,0,98087.576
58226,53,2,2,0,92219.522
0,24,1,9,0,66080.073
191470,63,1,2,0,183596.14
0,28,2,3,0,58362.319
26679,32,2,9,0,94458.204
33988,48,2,2,0,106669.378
0,58,1,3,0,84333.334
227595,56,2,0,14800,60522.596
48037,49,1,2,0,36983.045
25109,56,1,3,0,50473.277
48434,48,2,3,0,90791.949
109960,46,1,3,0,56386.299
0,34,1,2,0,74992.008
36054,60,1,1,0,31922.78
89754,54,1,2,0,74600.803
28956,42,1,2,0,80268.848
1440,51,1,2,0,76786.973
33016,52,1,3,0,53047.305
26527,40,1,3,0,44967.008
41173,56,1,9,0,77843.822
7961,75,2,0,0,141780.343
32321,55,1,9,0,74829.543
20901,30,1,9,0,123496.564
16250,51,1,2,0,48714.167
20517,49,1,2,0,54058.625
0,60,2,9,0,77731.165
9116,40,1,9,0,148215.25
0,54,2,3,3000,71552.32
0,49,2,3,0,59059.967
43406,50,1,2,0,61022.815
19121,47,1,2,0,34108.834
72445,65,2,0,0,52853.142
39608,45,2,3,0,50883.353
19804,86,2,0,0,14724.668
41791,50,1,9,0,68329.826
98604,49,1,2,0,59888.768
39994,50,1,3,0,41092.648
142963,38,2,0,0,55335.828
65411,50,2,3,0,88375.002
73986,53,2,9,20000,107135.384
56201,55,2,1,0,85887.092
0,27,2,3,0,47120.906
40826,75,1,2,0,51753.586
24374,46,2,1,0,49752.453
59866,57,1,2,0,81173.102
58980,66,2,0,0,48441.789
93871,71,2,0,0,46887.955
45702,46,2,8,0,47687.715
22851,57,1,3,7000,44014.89
0,71,1,3,0,58661.05
0,63,1,9,0,26740.609
41913,69,2,2,0,29349.804
0,69,2,1,0,188252
0,26,1,9,0,98722.183
63405,53,1,9,0,81854.209
16669,67,1,2,0,240777.627
0,57,1,0,0,11614.9602
38795,56,1,2,0,96222.976
23562,52,2,3,0,142271.101
43547,68,1,3,0,29664.077
0,50,2,3,0,113621.144
0,76,1,0,0,8508.0006
52436,39,1,3,0,86607.138
74646,41,2,1,0,43612.656
25011,37,1,1,0,29838.018
59636,52,2,1,0,34110.128
0,47,1,1,0,31088.237
13406,36,1,2,0,32321.9175
14044,32,1,1,0,21814.4175
22453,46,2,1,0,18356.2726
0,53,1,0,0,36792.568
39100,56,1,1,0,50630.209
0,64,1,1,0,17575.621
32423,41,1,2,0,72480.592
26373,34,1,0,0,25848.984
0,75,1,0,0,34117.156
0,41,1,1,0,41089.883
0,44,1,2,0,29923.618
27252,71,2,0,0,42744.565
26454,54,1,0,0,31530.864
0,30,1,1,12000,26101.995
14430,31,1,1,0,19582.061
0,57,1,1,0,19485.345
0,42,1,0,0,32491.087
0,49,1,1,0,67202.074
12256,57,2,1,0,30838.828
0,58,2,1,5000,52630.949
34109,64,2,0,0,31862.3985
0,55,1,1,0,18914.4016
94128,38,1,1,0,41614.846
15843,47,1,0,6000,35442.286
2886,49,1,3,0,25850.654
35164,30,2,1,0,32711.953
24725,46,1,0,0,33194.495
62152,51,2,2,0,31540.223
76758,70,2,0,0,96287.539
15335,68,1,1,0,25292.5925
0,70,2,1,0,38002.249
4191,72,2,0,0,17990.2086
39120,78,1,1,0,43329.196
46318,59,1,1,0,15875.617
20118,66,2,0,0,75105.721
23025,54,1,1,0,38478.544
0,56,1,2,0,26590.692
0,52,2,0,0,34054.582
25349,48,1,0,0,31951.354
38348,52,2,1,0,65554.068
0,51,1,2,0,24572.315
0,69,1,1,0,26366.551
22323,44,1,1,0,46828.416
36154,60,1,0,20000,55400.526
9879,32,2,3,0,29787.922
43197,32,1,1,0,24410.79
6594,39,1,1,0,47662.435
65845,54,2,0,0,56472.561
21779,30,2,1,0,28632.458
41097,46,2,3,0,28042.581
34912,81,2,0,0,45914.369
20385,20,2,2,0,50871.932
25390,54,1,0,0,45643.008
17062,32,1,1,0,22516.67
5801,40,2,9,0,110539.93
0,28,1,9,0,43649.34
16159,78,2,0,0,14271.3563
0,62,2,0,0,21527.273
15641,30,2,2,0,88933.398
29515,45,2,0,0,58095.28
16879,43,2,0,0,24463.738
33669,31,1,2,0,50939.496
35237,47,1,3,0,152847.723
79565,78,1,0,0,80305.647
0,36,1,1,0,25180.261
0,43,1,1,0,93106.276
34751,49,2,1,0,17725.566
0,63,2,0,0,19851.868
15250,54,2,3,0,19918.062
3519,28,2,10,0,22069.874
0,68,1,3,0,30116.374
25847,72,1,0,0,47077.834
24538,49,1,3,0,55632.473
50933,41,1,2,0,75763.895
31673,34,1,2,0,53028.077
24537,59,2,9,0,46471.028
25416,44,2,3,0,33192.04
35192,59,2,3,0,57007.584
25416,50,2,1,0,42233.523
43179,74,2,0,0,189773.592
20294,39,2,1,0,25826.339
22777,58,2,3,0,44437.371
10069,62,2,9,0,47618.796
0,39,2,2,0,70635.877
0,62,2,1,0,32826.085
0,53,2,0,50000,89219.696
39971,78,1,0,0,61442.389
0,40,1,1,0,40455.682
21776,39,1,1,0,23224.153
0,57,1,1,0,21535.262
0,54,2,3,0,46865.854
0,33,1,3,0,47122.306
0,49,2,3,0,116978.134
20040,59,2,2,0,72631.315
11829,50,2,0,0,53934.13
52554,51,1,2,0,77841.93
78108,75,1,0,0,61133.037
0,45,1,3,0,57539.242
0,60,2,0,0,16449.545
10773,75,2,0,3440,67809.468
0,54,1,2,0,54168.083
0,65,1,9,0,61230.342
0,33,2,3,0,19770.104
36073,49,1,2,0,17866.0378
75844,53,2,0,0,13985.0433
0,63,1,1,0,8832.119
110903,40,2,3,0,20383.239
32551,55,2,3,0,73921.086
10280,43,1,3,24000,32307.236
82430,47,1,1,0,34553.283
0,49,1,2,0,23609.916
26068,42,1,1,0,20914.824
3656,39,2,9,0,26948.065
962,38,1,1,0,19844.7453
75149,53,1,2,0,20995.423
50718,52,1,0,0,20648.3
42847,62,1,0,0,13298.378
0,41,1,1,0,10658.1373
0,32,1,0,0,15698.901
0,55,1,3,0,29943.925
0,50,1,0,0,21966.442
16452,50,2,2,0,18207.207
0,31,1,0,0,6434.3925
0,31,1,2,0,24140.959
46719,55,2,2,0,29430.857
31484,37,1,3,0,53156.109
0,34,1,1,0,23073.999
0,46,1,1,0,41193.01
731,42,1,2,0,26218.799
0,34,1,1,0,16352.8125
36702,37,1,0,0,20084.3385
0,35,1,0,0,8756.0484
30163,34,1,1,0,20159.35
35816,50,2,1,3000,23150.659
28281,37,1,0,0,29798.765
0,73,1,0,0,14591.3517
11539,41,1,2,0,13461.8663
60328,42,1,2,0,25118.107
24717,47,1,0,0,16182.3495
0,59,2,0,0,14095.655
0,37,1,0,0,21510.807
118248,48,1,0,0,18319.982
11544,31,1,0,0,9576.5753
20875,57,1,0,0,21643.668
57581,36,1,0,0,6504.806
81774,39,1,0,0,7802.867
81815,46,1,0,0,12772.6534
13073,30,1,0,0,30337.51
24337,36,1,2,0,25037.216
33616,41,1,1,0,76718.83
26711,66,2,0,0,26453.417
0,47,2,8,0,42353.576
36562,71,1,1,0,34617.506
0,43,1,1,0,35389.275
52785,36,1,1,6100,43430.856
26833,69,1,0,15000,59533.847
17287,43,2,0,0,17588.1614
31673,67,2,0,0,28403.345
0,67,2,0,0,14600.5477
61391,67,2,0,0,40477.229
37784,26,1,1,40000,27864.288
48004,33,1,2,8000,28943.671
0,33,1,0,0,16659.41
39340,39,1,1,10000,25298.309
56922,29,1,0,0,19960.7838
32087,45,1,2,0,30379.805
14725,61,1,1,0,38251.923
66376,43,1,3,0,13929.271
86779,51,2,2,308,48280.976
50048,57,1,3,0,9800.3044
0,56,2,2,0,52155.295
4012,43,1,1,0,65872.891
21448,61,1,1,0,14188.372
0,38,1,0,0,18786.283
0,39,1,2,3500,25373.04
44024,31,1,2,0,17143.3936
118133,45,1,0,0,9674.6575
0,78,2,0,0,4062.0568
9728,54,1,1,2500,37151.088
17509,54,1,0,0,19805.635
49256,62,2,0,0,11061.3944
28775,64,2,0,0,11774.2633
13935,45,1,0,0,12075.808
25671,31,2,1,0,25252.826
0,70,2,0,0,16584.29
19333,41,1,0,0,30830.414
32299,38,1,0,0,14334.5226
33283,38,1,0,0,17738.314
0,50,1,0,0,19923.68
25969,38,1,2,0,30475.05
9451,68,1,0,0,23343.089
0,75,2,0,0,4910.6191
0,31,1,2,0,33281.779
47422,51,1,1,0,25954.96
185770,55,1,1,0,33639.372
48538,39,2,1,0,21712.989
288150,43,1,3,0,53516.748
141338,44,1,2,50000,82161.519
103522,45,1,1,0,54749.888
117359,48,1,1,60000,86229.074
95890,63,1,0,0,22101.5595
0,65,1,3,10000,24326.35
25309,44,1,2,0,40535.365
27096,64,1,2,0,74210.85
0,50,1,0,0,59336.998
0,56,2,2,0,28721.15
13050,53,1,3,0,60455.203
